stop_id,stop_name,stop_lat,stop_lon,stop_url
1918,EL ROSARIO (T),28.5176,-16.3893,http://www.titsa.com/correspondencias.php?idc=1918
1919,EL LOMO,28.5209,-16.3841,http://www.titsa.com/correspondencias.php?idc=1919
1920,MOYA,28.5213,-16.3829,http://www.titsa.com/correspondencias.php?idc=1920
1921,LA HERREÑA,28.5247,-16.3789,http://www.titsa.com/correspondencias.php?idc=1921
1922,LA AGRÍCOLA,28.5255,-16.376,http://www.titsa.com/correspondencias.php?idc=1922
1923,PALENZUELA,28.5283,-16.3735,http://www.titsa.com/correspondencias.php?idc=1923
1924,CENTRO DE SALUD,28.5329,-16.3694,http://www.titsa.com/correspondencias.php?idc=1924
1925,INSTITUTO,28.5335,-16.3654,http://www.titsa.com/correspondencias.php?idc=1925
1926,FELIPE CASTILLO (T),28.5339,-16.3635,http://www.titsa.com/correspondencias.php?idc=1926
1927,INSTITUTO,28.5336,-16.3654,http://www.titsa.com/correspondencias.php?idc=1927
1928,CENTRO DE SALUD,28.5329,-16.3696,http://www.titsa.com/correspondencias.php?idc=1928
1929,PALENZUELA,28.5279,-16.3738,http://www.titsa.com/correspondencias.php?idc=1929
1930,LA AGRÍCOLA,28.5255,-16.3764,http://www.titsa.com/correspondencias.php?idc=1930
1931,LA HERREÑA,28.5246,-16.3792,http://www.titsa.com/correspondencias.php?idc=1931
1932,MOYA,28.5213,-16.3831,http://www.titsa.com/correspondencias.php?idc=1932
1933,EL LOMO,28.5209,-16.3843,http://www.titsa.com/correspondencias.php?idc=1933
1934,EL ROSARIO (T),28.5173,-16.3898,http://www.titsa.com/correspondencias.php?idc=1934
1935,VALLE GUERRA,28.5165,-16.3918,http://www.titsa.com/correspondencias.php?idc=1935
1936,DON JAVIER,28.5146,-16.3868,http://www.titsa.com/correspondencias.php?idc=1936
1937,LA CARTA,28.5135,-16.3912,http://www.titsa.com/correspondencias.php?idc=1937
1938,PARAISO,28.5122,-16.3939,http://www.titsa.com/correspondencias.php?idc=1938
1939,FIELATO (T),28.5111,-16.3981,http://www.titsa.com/correspondencias.php?idc=1939
1940,PRESAS OCAMPO,28.5097,-16.4003,http://www.titsa.com/correspondencias.php?idc=1940
1941,CRUZ DE TAGORO,28.506,-16.403,http://www.titsa.com/correspondencias.php?idc=1941
1942,SAN JUAN,28.5031,-16.4046,http://www.titsa.com/correspondencias.php?idc=1942
1943,SAN JUAN PERALES,28.5007,-16.4066,http://www.titsa.com/correspondencias.php?idc=1943
1944,MERCADO DEL AGRICULTOR,28.4991,-16.4073,http://www.titsa.com/correspondencias.php?idc=1944
1945,LOS PERALES (T),28.4941,-16.4086,http://www.titsa.com/correspondencias.php?idc=1945
1946,CALLEJÓN GRANDE,28.487,-16.4092,http://www.titsa.com/correspondencias.php?idc=1946
1947,GUARDIA CIVIL,28.4844,-16.411,http://www.titsa.com/correspondencias.php?idc=1947
1948,EL CRISTO,28.4814,-16.4111,http://www.titsa.com/correspondencias.php?idc=1948
1949,CAPITOL,28.4777,-16.4144,http://www.titsa.com/correspondencias.php?idc=1949
1950,TACORONTE (T),28.4752,-16.4161,http://www.titsa.com/correspondencias.php?idc=1950
1951,ISMAEL DOMÍNGUEZ,28.4766,-16.4167,http://www.titsa.com/correspondencias.php?idc=1951
1952,POLIDEPORTIVO,28.4788,-16.4176,http://www.titsa.com/correspondencias.php?idc=1952
1957,ERNESTO CASTRO,28.496,-16.409,http://www.titsa.com/correspondencias.php?idc=1957
1958,PARQUE MESA DEL MAR,28.4989,-16.4134,http://www.titsa.com/correspondencias.php?idc=1958
1959,CAMINO LA ARENA CRUCE,28.5002,-16.4183,http://www.titsa.com/correspondencias.php?idc=1959
1960,GUAYONJE,28.5017,-16.4212,http://www.titsa.com/correspondencias.php?idc=1960
1961,MADINI,28.5029,-16.4235,http://www.titsa.com/correspondencias.php?idc=1961
1962,PLAYA MESA DEL MAR,28.5026,-16.4241,http://www.titsa.com/correspondencias.php?idc=1962
1964,GUAYONJE,28.5011,-16.4214,http://www.titsa.com/correspondencias.php?idc=1964
1965,CAMINO LA ARENA,28.5001,-16.4184,http://www.titsa.com/correspondencias.php?idc=1965
1966,PARQUE MESA DEL MAR,28.4984,-16.4136,http://www.titsa.com/correspondencias.php?idc=1966
1967,ERNESTO CASTRO,28.4957,-16.4087,http://www.titsa.com/correspondencias.php?idc=1967
1970,EL DRAGUILLO (T),28.4366,-16.3005,http://www.titsa.com/correspondencias.php?idc=1970
1971,EL MOLINO,28.44,-16.3041,http://www.titsa.com/correspondencias.php?idc=1971
1972,TINCER,28.4454,-16.3082,http://www.titsa.com/correspondencias.php?idc=1972
1973,MONTAÑA PACHO,28.4558,-16.3075,http://www.titsa.com/correspondencias.php?idc=1973
1974,CENTRO COMERCIAL,28.4643,-16.3051,http://www.titsa.com/correspondencias.php?idc=1974
1976,TINCER,28.4451,-16.3084,http://www.titsa.com/correspondencias.php?idc=1976
1977,EL MOLINO,28.4401,-16.3053,http://www.titsa.com/correspondencias.php?idc=1977
1978,CUEVAS BLANCAS,28.4271,-16.3043,http://www.titsa.com/correspondencias.php?idc=1978
1979,HERRERIA,28.4843,-16.414,http://www.titsa.com/correspondencias.php?idc=1979
1980,CUATRO CAMINOS,28.4865,-16.4158,http://www.titsa.com/correspondencias.php?idc=1980
1981,GUAYONJE,28.4891,-16.4182,http://www.titsa.com/correspondencias.php?idc=1981
1982,LA SABINA,28.4901,-16.4211,http://www.titsa.com/correspondencias.php?idc=1982
1983,ESCUELA AGRARIA,28.4951,-16.4201,http://www.titsa.com/correspondencias.php?idc=1983
1984,CAMINO LA ARENA,28.5,-16.4185,http://www.titsa.com/correspondencias.php?idc=1984
1985,BARRANCO SAN JUÁN,28.5045,-16.4167,http://www.titsa.com/correspondencias.php?idc=1985
1986,PUERTO  DE LA MADERA,28.5069,-16.416,http://www.titsa.com/correspondencias.php?idc=1986
1987,JUAN FERNANDEZ,28.511,-16.4163,http://www.titsa.com/correspondencias.php?idc=1987
1988,PUNTA EL VIENTO,28.5152,-16.4177,http://www.titsa.com/correspondencias.php?idc=1988
1989,TELÉMACO,28.5093,-16.42,http://www.titsa.com/correspondencias.php?idc=1989
1990,EL PRIS,28.51,-16.4211,http://www.titsa.com/correspondencias.php?idc=1990
1991,TELÉMACO,28.5092,-16.4201,http://www.titsa.com/correspondencias.php?idc=1991
1992,PUNTA EL VIENTO,28.5153,-16.4174,http://www.titsa.com/correspondencias.php?idc=1992
1993,TAGORO BAJO,28.5155,-16.4118,http://www.titsa.com/correspondencias.php?idc=1993
1994,TAGORO ALTO,28.5132,-16.41,http://www.titsa.com/correspondencias.php?idc=1994
1995,CÁNDIDO LÓPEZ TRUJILLO,28.5107,-16.409,http://www.titsa.com/correspondencias.php?idc=1995
1996,JUANITA DORTA,28.5101,-16.4087,http://www.titsa.com/correspondencias.php?idc=1996
1997,TAGORO ALTO,28.5128,-16.4096,http://www.titsa.com/correspondencias.php?idc=1997
1998,TAGORO BAJO,28.5156,-16.4118,http://www.titsa.com/correspondencias.php?idc=1998
1999,JUAN FERNANDEZ,28.5111,-16.4164,http://www.titsa.com/correspondencias.php?idc=1999
2000,PUERTO  DE LA MADERA,28.5069,-16.4161,http://www.titsa.com/correspondencias.php?idc=2000
2001,BARRANCO SAN JUÁN,28.5044,-16.4168,http://www.titsa.com/correspondencias.php?idc=2001
2002,CAMINO LA ARENA,28.5002,-16.4186,http://www.titsa.com/correspondencias.php?idc=2002
2003,ESCUELA AGRARIA,28.4952,-16.4202,http://www.titsa.com/correspondencias.php?idc=2003
2004,LA SABINA,28.49,-16.4211,http://www.titsa.com/correspondencias.php?idc=2004
2005,GUAYONJE,28.4891,-16.4184,http://www.titsa.com/correspondencias.php?idc=2005
2006,CUATRO CAMINOS,28.4864,-16.4158,http://www.titsa.com/correspondencias.php?idc=2006
2007,HERRERIA,28.4842,-16.414,http://www.titsa.com/correspondencias.php?idc=2007
2008,CASA DE VENEZUELA,28.4711,-16.3124,http://www.titsa.com/correspondencias.php?idc=2008
2009,GUAJARA,28.4683,-16.3116,http://www.titsa.com/correspondencias.php?idc=2009
2010,SAN BARTOLOMÉ,28.4643,-16.3091,http://www.titsa.com/correspondencias.php?idc=2010
2011,ACHAMÁN,28.4597,-16.3081,http://www.titsa.com/correspondencias.php?idc=2011
2012,EL VECINO,28.4581,-16.3086,http://www.titsa.com/correspondencias.php?idc=2012
2013,BOCATUERTA,28.4561,-16.3095,http://www.titsa.com/correspondencias.php?idc=2013
2014,EL GRAMAL,28.4504,-16.3094,http://www.titsa.com/correspondencias.php?idc=2014
2016,SAN FÉLIX,28.4532,-16.2985,http://www.titsa.com/correspondencias.php?idc=2016
2018,SAN FÉLIX,28.4533,-16.299,http://www.titsa.com/correspondencias.php?idc=2018
2019,LOS ANDENES,28.4495,-16.3076,http://www.titsa.com/correspondencias.php?idc=2019
2020,TIRSO DE MOLINA,28.4512,-16.3092,http://www.titsa.com/correspondencias.php?idc=2020
2021,EL VECINO,28.4579,-16.3082,http://www.titsa.com/correspondencias.php?idc=2021
2022,ACHAMÁN,28.4596,-16.3075,http://www.titsa.com/correspondencias.php?idc=2022
2023,SAN BARTOLOMÉ,28.4648,-16.3094,http://www.titsa.com/correspondencias.php?idc=2023
2024,GUAJARA,28.4682,-16.3115,http://www.titsa.com/correspondencias.php?idc=2024
2025,CASA DE VENEZUELA,28.4712,-16.3123,http://www.titsa.com/correspondencias.php?idc=2025
2026,LORA Y TAMAYO,28.4772,-16.3137,http://www.titsa.com/correspondencias.php?idc=2026
2027,LAS CHUMBERAS,28.4634,-16.3037,http://www.titsa.com/correspondencias.php?idc=2027
2029,SAN VICENTE,28.4557,-16.298,http://www.titsa.com/correspondencias.php?idc=2029
2031,SANTO TOMÁS DE AQUINO,28.4438,-16.2974,http://www.titsa.com/correspondencias.php?idc=2031
2032,SAN FLORENCIO,28.4568,-16.3001,http://www.titsa.com/correspondencias.php?idc=2032
2033,LA HORNERA,28.4585,-16.3046,http://www.titsa.com/correspondencias.php?idc=2033
2034,SAN VICENTE,28.4558,-16.2978,http://www.titsa.com/correspondencias.php?idc=2034
2039,CAMINO LAS PERAS,28.4969,-16.3114,http://www.titsa.com/correspondencias.php?idc=2039
2040,MADRE DEL AGUA,28.4993,-16.3092,http://www.titsa.com/correspondencias.php?idc=2040
2041,CAMINO DE LAS MERCEDES,28.5018,-16.3069,http://www.titsa.com/correspondencias.php?idc=2041
2042,EL CORAL,28.5035,-16.3053,http://www.titsa.com/correspondencias.php?idc=2042
2043,EL RAYO,28.5049,-16.304,http://www.titsa.com/correspondencias.php?idc=2043
2044,DECROLY,28.5073,-16.3019,http://www.titsa.com/correspondencias.php?idc=2044
2045,CRUZ DE LOS ÁLAMOS,28.5099,-16.2998,http://www.titsa.com/correspondencias.php?idc=2045
2046,POLLO LAS CANTERAS,28.5114,-16.2998,http://www.titsa.com/correspondencias.php?idc=2046
2047,CAMINO LAS MERCEDES 211,28.513,-16.2988,http://www.titsa.com/correspondencias.php?idc=2047
2048,CAMINO LAS MERCEDES 231,28.5152,-16.2976,http://www.titsa.com/correspondencias.php?idc=2048
2049,VEREDA DEL LLANO,28.5172,-16.2958,http://www.titsa.com/correspondencias.php?idc=2049
2050,VUELTAS BLANCAS,28.5192,-16.2953,http://www.titsa.com/correspondencias.php?idc=2050
2051,VUELTAS BLANCAS,28.5191,-16.2952,http://www.titsa.com/correspondencias.php?idc=2051
2052,VEREDA DEL LLANO,28.5172,-16.2956,http://www.titsa.com/correspondencias.php?idc=2052
2053,CAMINO LAS MERCEDES 231,28.5155,-16.2975,http://www.titsa.com/correspondencias.php?idc=2053
2054,CAMINO LAS MERCEDES 211,28.5132,-16.2988,http://www.titsa.com/correspondencias.php?idc=2054
2055,POLLO LAS CANTERAS,28.5116,-16.2996,http://www.titsa.com/correspondencias.php?idc=2055
2056,CRUZ DE LOS ÁLAMOS,28.5098,-16.2997,http://www.titsa.com/correspondencias.php?idc=2056
2057,DECROLY,28.5076,-16.3017,http://www.titsa.com/correspondencias.php?idc=2057
2058,EL RAYO,28.505,-16.3041,http://www.titsa.com/correspondencias.php?idc=2058
2059,EL CORAL,28.5034,-16.3055,http://www.titsa.com/correspondencias.php?idc=2059
2060,CAMINO DE LAS MERCEDES,28.5018,-16.3071,http://www.titsa.com/correspondencias.php?idc=2060
2061,MADRE DEL AGUA,28.4994,-16.3092,http://www.titsa.com/correspondencias.php?idc=2061
2062,CAMINO LAS PERAS,28.4972,-16.3111,http://www.titsa.com/correspondencias.php?idc=2062
2063,GONZALIANEZ,28.513,-16.2961,http://www.titsa.com/correspondencias.php?idc=2063
2064,CAMINO JARDINA,28.5144,-16.2948,http://www.titsa.com/correspondencias.php?idc=2064
2065,IGLESIA DE JARDINA,28.5156,-16.2916,http://www.titsa.com/correspondencias.php?idc=2065
2066,EL MAGO,28.5165,-16.2887,http://www.titsa.com/correspondencias.php?idc=2066
2067,CENTRO CIUDADANO,28.5173,-16.2873,http://www.titsa.com/correspondencias.php?idc=2067
2068,FLOR,28.5182,-16.2864,http://www.titsa.com/correspondencias.php?idc=2068
2069,EL PINAR,28.5195,-16.2862,http://www.titsa.com/correspondencias.php?idc=2069
2070,JARDINA,28.5205,-16.2856,http://www.titsa.com/correspondencias.php?idc=2070
2071,EL PINAR,28.5194,-16.2865,http://www.titsa.com/correspondencias.php?idc=2071
2072,FLOR,28.5185,-16.2864,http://www.titsa.com/correspondencias.php?idc=2072
2073,CENTRO CIUDADANO,28.5174,-16.2874,http://www.titsa.com/correspondencias.php?idc=2073
2074,EL MAGO,28.5166,-16.2888,http://www.titsa.com/correspondencias.php?idc=2074
2075,IGLESIA DE JARDINA,28.5157,-16.2915,http://www.titsa.com/correspondencias.php?idc=2075
2076,CAMINO JARDINA,28.5146,-16.2947,http://www.titsa.com/correspondencias.php?idc=2076
2077,GONZALIANEZ,28.5128,-16.2964,http://www.titsa.com/correspondencias.php?idc=2077
2078,CAMPO DE LUCHA,28.5133,-16.3058,http://www.titsa.com/correspondencias.php?idc=2078
2079,ROJAS,28.5145,-16.3032,http://www.titsa.com/correspondencias.php?idc=2079
2080,CLEMENTE VERA,28.5157,-16.3011,http://www.titsa.com/correspondencias.php?idc=2080
2081,TRANSMERSA,28.5177,-16.2981,http://www.titsa.com/correspondencias.php?idc=2081
2082,VUELTAS BLANCAS,28.5199,-16.2959,http://www.titsa.com/correspondencias.php?idc=2082
2083,LAS MERCEDES,28.5211,-16.2951,http://www.titsa.com/correspondencias.php?idc=2083
2084,SANTO LABRADOR,28.5228,-16.2937,http://www.titsa.com/correspondencias.php?idc=2084
2085,LAS CASAS,28.525,-16.2916,http://www.titsa.com/correspondencias.php?idc=2085
2086,MADRE DEL AGUA,28.5262,-16.2894,http://www.titsa.com/correspondencias.php?idc=2086
2087,LAS CASAS,28.525,-16.2919,http://www.titsa.com/correspondencias.php?idc=2087
2088,SANTO LABRADOR,28.5229,-16.2938,http://www.titsa.com/correspondencias.php?idc=2088
2089,LAS MERCEDES,28.5213,-16.295,http://www.titsa.com/correspondencias.php?idc=2089
2090,VUELTAS BLANCAS,28.5198,-16.2962,http://www.titsa.com/correspondencias.php?idc=2090
2091,TRANSMERSA,28.5179,-16.298,http://www.titsa.com/correspondencias.php?idc=2091
2092,CLEMENTE VERA,28.5159,-16.3008,http://www.titsa.com/correspondencias.php?idc=2092
2093,ROJAS,28.5146,-16.3031,http://www.titsa.com/correspondencias.php?idc=2093
2094,CAMPO DE LUCHA,28.5134,-16.3059,http://www.titsa.com/correspondencias.php?idc=2094
2096,FACULTAD DE QUÍMICA,28.4808,-16.323,http://www.titsa.com/correspondencias.php?idc=2096
2097,EL BERNEGAL,28.4724,-16.3242,http://www.titsa.com/correspondencias.php?idc=2097
2098,COLEGIO LOS BALDÍOS,28.4685,-16.3267,http://www.titsa.com/correspondencias.php?idc=2098
2099,CAMINO LA FRESCURA,28.4663,-16.3273,http://www.titsa.com/correspondencias.php?idc=2099
2100,IGLESIA DE LOS BALDÍOS,28.4644,-16.3275,http://www.titsa.com/correspondencias.php?idc=2100
2101,LAS MEDIANÍAS,28.4607,-16.3282,http://www.titsa.com/correspondencias.php?idc=2101
2102,LA CAPIRONA,28.4577,-16.3292,http://www.titsa.com/correspondencias.php?idc=2102
2103,EL CENTENERO,28.455,-16.3306,http://www.titsa.com/correspondencias.php?idc=2103
2104,MARREROS,28.4522,-16.3306,http://www.titsa.com/correspondencias.php?idc=2104
2105,LA ZAPATERA,28.4496,-16.3304,http://www.titsa.com/correspondencias.php?idc=2105
2106,EL MOLLERO,28.448,-16.3306,http://www.titsa.com/correspondencias.php?idc=2106
2107,HOYA EL PAJAR,28.4456,-16.3324,http://www.titsa.com/correspondencias.php?idc=2107
2108,HOYA EL PAJAR,28.4453,-16.3325,http://www.titsa.com/correspondencias.php?idc=2108
2109,EL MOLLERO,28.4478,-16.3305,http://www.titsa.com/correspondencias.php?idc=2109
2110,LA ZAPATERA,28.4495,-16.3303,http://www.titsa.com/correspondencias.php?idc=2110
2111,MARREROS,28.4522,-16.3305,http://www.titsa.com/correspondencias.php?idc=2111
2112,EL CENTENERO,28.4552,-16.3305,http://www.titsa.com/correspondencias.php?idc=2112
2113,LA CAPIRONA,28.4577,-16.3291,http://www.titsa.com/correspondencias.php?idc=2113
2114,LAS MEDIANÍAS,28.4607,-16.328,http://www.titsa.com/correspondencias.php?idc=2114
2115,IGLESIA DE LOS BALDÍOS,28.4643,-16.3274,http://www.titsa.com/correspondencias.php?idc=2115
2116,CAMINO LA FRESCURA,28.4663,-16.3272,http://www.titsa.com/correspondencias.php?idc=2116
2117,COLEGIO LOS BALDÍOS,28.4688,-16.3265,http://www.titsa.com/correspondencias.php?idc=2117
2118,EL BERNEGAL,28.4724,-16.3241,http://www.titsa.com/correspondencias.php?idc=2118
2119,FACULTAD DE QUÍMICA,28.4808,-16.3229,http://www.titsa.com/correspondencias.php?idc=2119
2120,EL PORTILLO,28.454,-16.326,http://www.titsa.com/correspondencias.php?idc=2120
2121,LA GERIA,28.4527,-16.3258,http://www.titsa.com/correspondencias.php?idc=2121
2122,ALDEAS INFANTILES,28.4285,-16.3412,http://www.titsa.com/correspondencias.php?idc=2122
2123,ESCUELA TECNICA,28.4792,-16.3183,http://www.titsa.com/correspondencias.php?idc=2123
2124,MAYBER,28.4766,-16.3183,http://www.titsa.com/correspondencias.php?idc=2124
2125,EL CUBANITO,28.4744,-16.3179,http://www.titsa.com/correspondencias.php?idc=2125
2126,FERIA,28.4722,-16.3172,http://www.titsa.com/correspondencias.php?idc=2126
2127,RODRÍGUEZ GALVÁN,28.4687,-16.3172,http://www.titsa.com/correspondencias.php?idc=2127
2128,CAMPO DE FUTBOL,28.466,-16.3165,http://www.titsa.com/correspondencias.php?idc=2128
2129,SAN JOSÉ,28.4618,-16.3158,http://www.titsa.com/correspondencias.php?idc=2129
2130,EL PINO,28.4594,-16.315,http://www.titsa.com/correspondencias.php?idc=2130
2131,EL MORALITO,28.4572,-16.3152,http://www.titsa.com/correspondencias.php?idc=2131
2132,SERRERÍA,28.4549,-16.3178,http://www.titsa.com/correspondencias.php?idc=2132
2133,LA PICONERA,28.4535,-16.3193,http://www.titsa.com/correspondencias.php?idc=2133
2134,LOS ANDENES,28.4519,-16.3199,http://www.titsa.com/correspondencias.php?idc=2134
2135,EL POLVORIN,28.4474,-16.3183,http://www.titsa.com/correspondencias.php?idc=2135
2136,EL GUINCHO,28.445,-16.3172,http://www.titsa.com/correspondencias.php?idc=2136
2137,FAISÁN,28.4431,-16.3168,http://www.titsa.com/correspondencias.php?idc=2137
2138,FAISÁN,28.443,-16.3167,http://www.titsa.com/correspondencias.php?idc=2138
2139,EL GUINCHO,28.4452,-16.3172,http://www.titsa.com/correspondencias.php?idc=2139
2140,EL POLVORIN,28.4475,-16.3183,http://www.titsa.com/correspondencias.php?idc=2140
2141,LOS ANDENES,28.4518,-16.3196,http://www.titsa.com/correspondencias.php?idc=2141
2142,LA PICONERA,28.4537,-16.3189,http://www.titsa.com/correspondencias.php?idc=2142
2143,SERRERÍA,28.4551,-16.3174,http://www.titsa.com/correspondencias.php?idc=2143
2144,EL MORALITO,28.458,-16.3148,http://www.titsa.com/correspondencias.php?idc=2144
2145,EL PINO,28.4597,-16.3151,http://www.titsa.com/correspondencias.php?idc=2145
2146,SAN JOSÉ,28.462,-16.3158,http://www.titsa.com/correspondencias.php?idc=2146
2147,CAMPO DE FUTBOL,28.4653,-16.3163,http://www.titsa.com/correspondencias.php?idc=2147
2148,RODRÍGUEZ GALVÁN,28.4689,-16.3171,http://www.titsa.com/correspondencias.php?idc=2148
2149,FERIA,28.4723,-16.3171,http://www.titsa.com/correspondencias.php?idc=2149
2150,EL CUBANITO,28.4746,-16.3179,http://www.titsa.com/correspondencias.php?idc=2150
2151,MAYBER,28.4763,-16.3182,http://www.titsa.com/correspondencias.php?idc=2151
2152,ESCUELA TECNICA,28.4798,-16.3183,http://www.titsa.com/correspondencias.php?idc=2152
2154,JESÚS JIMÉNEZ,28.5152,-16.3095,http://www.titsa.com/correspondencias.php?idc=2154
2155,LAS LAJAS,28.5158,-16.3124,http://www.titsa.com/correspondencias.php?idc=2155
2156,FARIA,28.517,-16.3136,http://www.titsa.com/correspondencias.php?idc=2156
2157,LAS PITERAS,28.5197,-16.3156,http://www.titsa.com/correspondencias.php?idc=2157
2158,PEDRO ÁLVAREZ (T),28.5215,-16.3172,http://www.titsa.com/correspondencias.php?idc=2158
2159,CAMINO HONDO,28.519,-16.3207,http://www.titsa.com/correspondencias.php?idc=2159
2160,LOS BARRIALES,28.5186,-16.3232,http://www.titsa.com/correspondencias.php?idc=2160
2161,LOS BARRIALES,28.5186,-16.3233,http://www.titsa.com/correspondencias.php?idc=2161
2162,CAMINO HONDO,28.5189,-16.3206,http://www.titsa.com/correspondencias.php?idc=2162
2163,PEDRO ÁLVAREZ (T),28.5215,-16.3169,http://www.titsa.com/correspondencias.php?idc=2163
2164,LAS PITERAS,28.5195,-16.3156,http://www.titsa.com/correspondencias.php?idc=2164
2165,FARIA,28.517,-16.3137,http://www.titsa.com/correspondencias.php?idc=2165
2166,LAS LAJAS,28.5158,-16.3125,http://www.titsa.com/correspondencias.php?idc=2166
2167,JESÚS JIMÉNEZ,28.5151,-16.3094,http://www.titsa.com/correspondencias.php?idc=2167
2168,LOS NUÑEZ,28.5144,-16.3084,http://www.titsa.com/correspondencias.php?idc=2168
2169,LUNA LLENA,28.4896,-16.3418,http://www.titsa.com/correspondencias.php?idc=2169
2170,EL GOFIO (T),28.49,-16.3332,http://www.titsa.com/correspondencias.php?idc=2170
2171,CRUZ DE LA GALLEGA,28.4261,-16.3169,http://www.titsa.com/correspondencias.php?idc=2171
2173,BIGUIPALA,28.4296,-16.3175,http://www.titsa.com/correspondencias.php?idc=2173
2174,DON DIEGO,28.4295,-16.3195,http://www.titsa.com/correspondencias.php?idc=2174
2176,BIGUIPALA,28.4295,-16.3176,http://www.titsa.com/correspondencias.php?idc=2176
2177,GIRASOL,28.4281,-16.3174,http://www.titsa.com/correspondencias.php?idc=2177
2178,CRUZ DE LA GALLEGA,28.4261,-16.317,http://www.titsa.com/correspondencias.php?idc=2178
2183,SAN JUAN,28.3811,-16.37,http://www.titsa.com/correspondencias.php?idc=2183
2184,VIÑATIGO,28.38,-16.3709,http://www.titsa.com/correspondencias.php?idc=2184
2185,DIMAS,28.379,-16.373,http://www.titsa.com/correspondencias.php?idc=2185
2186,ANTONIO GARCÍA PÉREZ,28.3798,-16.3728,http://www.titsa.com/correspondencias.php?idc=2186
2187,AJOREÑA,28.3808,-16.3729,http://www.titsa.com/correspondencias.php?idc=2187
2188,ESTEBAN COELLO PESTANO,28.3825,-16.3732,http://www.titsa.com/correspondencias.php?idc=2188
2189,IGUESTE,28.3823,-16.3741,http://www.titsa.com/correspondencias.php?idc=2189
2190,ESTEBAN COELLO PESTANO,28.3824,-16.3733,http://www.titsa.com/correspondencias.php?idc=2190
2191,AJOREÑA,28.3807,-16.3725,http://www.titsa.com/correspondencias.php?idc=2191
2192,ANTONIO GARCÍA PÉREZ,28.3799,-16.3729,http://www.titsa.com/correspondencias.php?idc=2192
2193,DIMAS COELLO,28.3789,-16.3729,http://www.titsa.com/correspondencias.php?idc=2193
2194,VIÑATIGO,28.3798,-16.371,http://www.titsa.com/correspondencias.php?idc=2194
2195,SAN JUAN,28.3812,-16.3699,http://www.titsa.com/correspondencias.php?idc=2195
2196,COLEGIO DE IGUESTE,28.382,-16.369,http://www.titsa.com/correspondencias.php?idc=2196
2197,LA GUANCHA,28.3806,-16.369,http://www.titsa.com/correspondencias.php?idc=2197
2198,LAS MORRAS,28.3784,-16.3682,http://www.titsa.com/correspondencias.php?idc=2198
2199,LA FAROLA,28.3765,-16.3679,http://www.titsa.com/correspondencias.php?idc=2199
2200,SALA TENERIFE SUR (T),28.3998,-16.3512,http://www.titsa.com/correspondencias.php?idc=2200
2201,RUBÉN MARICHAL,28.3959,-16.3507,http://www.titsa.com/correspondencias.php?idc=2201
2202,FINCA CARRILLO,28.3924,-16.3515,http://www.titsa.com/correspondencias.php?idc=2202
2203,FINCA DON MANUEL,28.3864,-16.3556,http://www.titsa.com/correspondencias.php?idc=2203
2204,EL PUENTE,28.3842,-16.365,http://www.titsa.com/correspondencias.php?idc=2204
2205,JUAN PESTANO,28.3826,-16.3653,http://www.titsa.com/correspondencias.php?idc=2205
2206,LA CASONA DEL VINO,28.3816,-16.3661,http://www.titsa.com/correspondencias.php?idc=2206
2207,LLANO LOS VIEJOS,28.5265,-16.2853,http://www.titsa.com/correspondencias.php?idc=2207
2208,MARÍA DEL CARMEN (T),28.3749,-16.369,http://www.titsa.com/correspondencias.php?idc=2208
2209,MIRADOR DE JARDINA,28.524,-16.288,http://www.titsa.com/correspondencias.php?idc=2209
2210,LOS BATANES,28.5298,-16.2858,http://www.titsa.com/correspondencias.php?idc=2210
2211,CRUCE EL MOQUINAL,28.5355,-16.3009,http://www.titsa.com/correspondencias.php?idc=2211
2212,LOMOS DE ARENA,28.3735,-16.3709,http://www.titsa.com/correspondencias.php?idc=2212
2213,CRUZ COLORADA,28.371,-16.3718,http://www.titsa.com/correspondencias.php?idc=2213
2214,CANARINA,28.3664,-16.3745,http://www.titsa.com/correspondencias.php?idc=2214
2215,CRUCE BEJIAS,28.5434,-16.2985,http://www.titsa.com/correspondencias.php?idc=2215
2216,LOS OLIVOS,28.364,-16.3743,http://www.titsa.com/correspondencias.php?idc=2216
2217,AROBA (T),28.3615,-16.3753,http://www.titsa.com/correspondencias.php?idc=2217
2218,EL TAGORO,28.3594,-16.377,http://www.titsa.com/correspondencias.php?idc=2218
2219,EL BATÁN,28.5478,-16.2968,http://www.titsa.com/correspondencias.php?idc=2219
2220,CHIGUERNO,28.3576,-16.3789,http://www.titsa.com/correspondencias.php?idc=2220
2221,LOS GUIRRES,28.3555,-16.3798,http://www.titsa.com/correspondencias.php?idc=2221
2222,JUAN DÍAZ,28.3531,-16.3801,http://www.titsa.com/correspondencias.php?idc=2222
2223,EL FALSETE,28.3503,-16.38,http://www.titsa.com/correspondencias.php?idc=2223
2224,GUARRAJO,28.348,-16.3828,http://www.titsa.com/correspondencias.php?idc=2224
2225,CRUCE BEJIAS,28.5434,-16.2984,http://www.titsa.com/correspondencias.php?idc=2225
2226,ICERSE,28.3456,-16.3811,http://www.titsa.com/correspondencias.php?idc=2226
2227,LOMO DEL CABALLO,28.3427,-16.3818,http://www.titsa.com/correspondencias.php?idc=2227
2228,CRUCE EL MOQUINAL,28.5356,-16.301,http://www.titsa.com/correspondencias.php?idc=2228
2229,LOS BATANES,28.5299,-16.2859,http://www.titsa.com/correspondencias.php?idc=2229
